time,sim_time,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Accel
0.0,0.0,1756.0,1929.0,10.0,333.3798438225913,-9.000000000000004
0.1,0.1,1755.989365666004,1929.9099445122563,9.1,228.90627902751476,-3.606759096767913
0.2,0.2,1755.9791528611202,1930.7838201834838,8.739324090323208,115.09971323601167,-0.39500592623447517
0.30000000000000004,0.30000000000000004,1755.968986216768,1931.6537460518962,8.69982349769976,2.024705549129976,-0.6221074961045758
0.4,0.4,1755.9588922721164,1932.517451249235,8.637612748089303,295.01610904526206,-0.6383774821013866
0.5,0.5,1755.9488729284822,1933.3747730862026,8.573774999879165,295.01610904526206,-0.6145252899889719
0.6,0.6,1755.9389253984896,1934.225950069235,8.512322470880267,295.0161090452593,-0.589743393257347
0.7,0.7,1755.9290467861176,1935.0712300012108,8.453348131554533,295.01610904543486,-0.5658775925725301
0.7999999999999999,0.7999999999999999,1755.9192343024,1935.910851524642,8.39676037229728,295.01610904526206,-0.5458555145925637
0.8999999999999999,0.8999999999999999,1755.9094856075499,1936.74501484731,8.342174820838023,295.0161090452593,-0.5488010270284427
0.9999999999999999,0.9999999999999999,1755.899801045781,1937.5736905160024,8.287294718135179,295.01610904543213,-0.5405115183554798
1.0999999999999999,1.0999999999999999,1755.8901796483783,1938.3969614204248,8.233243566299631,295.01610904543486,-0.5322928315532494
1.2,1.2,1755.8806204549032,1939.2149097421088,8.180014283144306,295.01610904543486,-0.545865272364896
1.3,1.3,1755.8711250514361,1940.027399765458,8.125427755907817,295.01610904543486,-0.5505150856063601
1.4000000000000001,1.4000000000000001,1755.8616939813553,1940.834384995359,8.07037624734718,295.01610904526206,-0.5517192053053854
1.5000000000000002,1.5000000000000002,1755.8523273853752,1941.6358533913963,8.015204326816642,295.01610904543213,-0.5512587748001074
1.6000000000000003,1.6000000000000003,1755.8430252096894,1942.4318095575761,7.960078449336631,295.01610904543213,-0.5500242937180833
1.7000000000000004,1.7000000000000004,1755.833787310036,1943.2222658379078,7.905076019964823,295.01610904543213,-0.5492503957613071
1.8000000000000005,1.8000000000000005,1755.8246135959773,1944.0072299708686,7.850150980388692,295.01610904543213,-0.5461756894074377
1.9000000000000006,1.9000000000000006,1755.815503708202,1944.7867327015258,7.795533411447948,295.01610904543486,-0.5429903291710225
2.0000000000000004,2.0000000000000004,1755.8064572744674,1945.5608058814137,7.741234378530846,295.01610904543213,-0.5397074753859954
2.1000000000000005,2.1000000000000005,1755.7974739111382,1946.3294823369388,7.687263630992247,295.01610904543213,-0.5372259439288385
2.2000000000000006,2.2000000000000006,1755.788553328222,1947.0927868818048,7.633541036599363,295.01610904543486,-0.5368213232872154
2.3000000000000007,2.3000000000000007,1755.7796954784344,1947.8507235619552,7.579858904270641,295.0161090452593,-0.5326297598582208
2.400000000000001,2.400000000000001,1755.7708998719481,1948.6033342903033,7.526595928284819,295.01610904543486,-0.5324474726947592
2.500000000000001,2.500000000000001,1755.762166487461,1949.3506208896022,7.473351181015343,295.01610904543486,-0.5084590853359572
2.600000000000001,2.600000000000001,1755.7534925216812,1950.0928232281515,7.4225052724817475,295.01610904543213,-0.49402602372510707
2.700000000000001,2.700000000000001,1755.7448762879565,1950.8300856271974,7.373102670109237,295.01610904543486,-0.48747577772101813
2.800000000000001,2.800000000000001,1755.7363170208225,1951.562473584947,7.324355092337135,295.0161090452593,-0.49656910025384526
2.9000000000000012,2.9000000000000012,1755.7278157829287,1952.2898961740786,7.2746981823117505,295.01610904543213,-0.503042306823005
3.0000000000000013,3.0000000000000013,1755.7193733307356,1953.0122886667295,7.22439395162945,295.01610904543486,-0.5068191810208411
3.1000000000000014,3.1000000000000014,1755.7109901056103,1953.7296132966094,7.173712033527366,295.01610904543486,-0.5066841314806592
3.2000000000000015,3.2000000000000015,1755.702666091771,1954.441871414126,7.1230436203793,295.01610904543486,-0.5072186871573958
3.3000000000000016,3.3000000000000016,1755.694401351686,1955.1490576740696,7.07232175166356,295.01610904543486,-0.503173093135203
3.4000000000000017,3.4000000000000017,1755.6861954125857,1955.851212529754,7.02200444235004,295.01610904543486,-0.49845245684980277
3.5000000000000018,3.5000000000000018,1755.6780477228149,1956.5483831844774,6.97215919666506,295.01610904543486,-0.4896751246904252
3.600000000000002,3.600000000000002,1755.6699572566515,1957.2406574058627,6.923191684196017,295.01610904543486,-0.4737937894579325
3.700000000000002,3.700000000000002,1755.6619221581968,1957.928193996952,6.875812305250224,295.01610904526206,-0.47346740950510835
3.800000000000002,3.800000000000002,1755.6539423893105,1958.6109962213325,6.828465564299713,295.01610904543486,-0.4736756846436929
3.900000000000002,3.900000000000002,1755.6460179743312,1959.2890619963882,6.781097995835344,295.01610904543213,-0.47149330937888756
4.000000000000002,4.000000000000002,1755.638148658226,1959.9624131444552,6.733948664897455,295.01610904543213,-0.46794916345326953
4.100000000000001,4.100000000000001,1755.6303340268248,1960.6310851046917,6.687153748552128,295.01610904543486,-0.4621077424902875
4.200000000000001,4.200000000000001,1755.622573397497,1961.2951362875144,6.640942974303099,295.01610904543213,-0.45805856353240415
4.300000000000001,4.300000000000001,1755.614866297054,1961.9546071820848,6.595137117949859,295.01610904543486,-0.4543179928242935
4.4,4.4,1755.6072122883716,1962.609535191681,6.54970531866743,295.01610904543213,-0.4504011549627762
4.5,4.5,1755.5996109137266,1963.259959482139,6.504665203171152,295.01610904543213,-0.4469897188072558
4.6,4.6,1755.5920617744573,1963.9059141656055,6.4599662312904265,295.01610904543213,-0.4422064902817002
4.699999999999999,4.699999999999999,1755.5845643115942,1964.5474470712602,6.415745582262256,295.01610904543213,-0.4373372444962875
4.799999999999999,4.799999999999999,1755.5771179561154,1965.1846068884,6.372011857812628,295.01610904543213,-0.42985477283820295
4.899999999999999,4.899999999999999,1755.5697218336165,1965.8174684368835,6.329026380528807,295.01610904543486,-0.427254238005883
4.999999999999998,4.999999999999998,1755.5623756401983,1966.4460577203706,6.286300956728219,295.01610904543486,-0.4246723645439321
5.099999999999998,5.099999999999998,1755.555079074142,1967.0704005559198,6.243833720273826,295.01610904543213,-0.42191551911277436
5.1999999999999975,5.1999999999999975,1755.5478318132816,1967.690524510196,6.2016421683625484,295.01610904526206,-0.4134412252483788
5.299999999999997,5.299999999999997,1755.5406328673084,1968.3065143206354,6.160298045837711,295.01610904526206,-0.40616186923710274
5.399999999999997,5.399999999999997,1755.5334813855543,1968.9184427760724,6.119681858914,295.01610904543213,-0.3949370382953532
5.4999999999999964,5.4999999999999964,1755.5263760562814,1969.5264221175294,6.080188155084465,295.01610904543213,-0.38394965877205145
5.599999999999996,5.599999999999996,1755.5193155955005,1970.1305622116681,6.04179318920726,295.01610904543486,-0.38914375782485244
5.699999999999996,5.699999999999996,1755.5123006101962,1970.73081112087,6.002878813424775,295.0161090452593,-0.38198282785250726
5.799999999999995,5.799999999999995,1755.5053302635397,1971.327240449786,5.964680530639524,295.01610904543486,-0.37478213287148066
5.899999999999995,5.899999999999995,1755.498403714055,1971.9199222006905,5.927202317352376,295.01610904543213,-0.4609704307412521
5.999999999999995,5.999999999999995,1755.4915310337371,1972.5079945465611,5.881105274278251,295.01610904543486,-0.39532594199183535
6.099999999999994,6.099999999999994,1755.484704551348,1973.0921138896667,5.841572680079067,295.01610904543213,-0.3379587725237698
6.199999999999994,6.199999999999994,1755.4779175629396,1973.6728538644584,5.80777680282669,295.01610904526206,-0.34078893520608666
6.299999999999994,6.299999999999994,1755.4711703992464,1974.2501861711462,5.773697909306081,295.0161090452593,-0.34473933635188914
6.399999999999993,6.399999999999993,1755.4644635219133,1974.8240713082837,5.7392239756708925,295.01610904543486,-0.34616630389832537
6.499999999999993,6.499999999999993,1755.4577970976964,1975.3944950071216,5.70460734528106,295.01610904543213,-0.333514620480555
6.5999999999999925,6.5999999999999925,1755.4511696481152,1975.9615837762806,5.6712558832330044,295.01610904543213,-0.3267316882989135
6.699999999999992,6.699999999999992,1755.444580380514,1976.5254054406787,5.638582714403113,295.01610904543213,-0.3126199710615918
6.799999999999992,6.799999999999992,1755.4380276457928,1977.0861011083266,5.607320717296954,295.0161090452593,-0.3057240092964886
6.8999999999999915,6.8999999999999915,1755.4315106380868,1977.643739734365,5.576748316367305,295.01610904526206,-0.30727438052043254
6.999999999999991,6.999999999999991,1755.4250295385732,1978.1983058160881,5.546020878315262,295.01610904543486,-0.30818917721563643
7.099999999999991,7.099999999999991,1755.4185844541553,1978.749790206123,5.515201960593698,295.01610904543486,-0.29787434862068807
7.19999999999999,7.19999999999999,1755.4121741794384,1979.2982960460588,5.485414525731629,295.01610904543486,-0.27669366903058545
